slice,channel,source_page,source_url,local_path,length,sha256
001,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/82683c21-995d-4168-92e8-4cd8807e4481/download/ebsd-sliceimage-001_0_alk.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_alk.dat,1049724,6EBF1FC05155941BDDCEC9DA7CB5CB61E1921E958E938A796796605D28F6C617
001,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/3070286a-fcfa-43c9-b530-551be9d29d2c/download/ebsd-sliceimage-001_0_cps.dat,data/alloy617_nrds/all_elements/slice_001/ebsd-sliceimage-001_0_cps.dat,2099384,E743A40D4B384D194CE29BB85B3CF4C0E665E8415C58147416097D8775CEEF3C
001,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/637f996a-2b63-4979-bf1b-541d02ee1d9e/download/ebsd-sliceimage-001_0_clk.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_clk.dat,1049724,2FBA91B8571341F6D1BD9F9FBEC26FCB8FE4B0C4E74A9470C84C822AF3F43241
001,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/d040904b-40be-4a98-9f8d-4468fdb52dce/download/ebsd-sliceimage-001_0_cok.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_cok.dat,1049724,C2AE0D23A82F09681F8B1092D3F461D293122E0E4D0E5FA1E821D24AED79DA7E
001,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/f29a905b-9c7f-4734-b7d3-2df309624d5e/download/ebsd-sliceimage-001_0_crk.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_crk.dat,1049724,1E0EA66AC0E57A85D52F09789A9DF659430A09203274A708BB4DC5A67715C934
001,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/78ea81b6-0886-4978-b3b6-733553a17e01/download/ebsd-sliceimage-001_0_fk.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_fk.dat,1049724,1FD40FA981E56799793EDC95455DB030089F8E835CBC163F08198AB57C76A3B4
001,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/956cf140-a3c1-409e-9707-3191769fbc7d/download/ebsd-sliceimage-001_0_fek.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_fek.dat,1049724,CF3038DAC6BEC47DED18382180F2B83400E266C13BA86716A885AC1D3AB9C11F
001,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/e57b73ef-b634-4b19-838c-f200520c1322/download/ebsd-sliceimage-001_0_mgk.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_mgk.dat,1049724,4358647793DA35CCF58C71969694392A61E9ED8AA854FD7DE0591A49EB11CA80
001,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/b9237837-3a92-4fab-91b2-90c30fbb1351/download/ebsd-sliceimage-001_0_mnk.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_mnk.dat,1049724,314DB5E93F32E4ACFE62EA411DD221849097E94831A0AC842FE29DCBB33E3796
001,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/06bb52e2-6c42-4de1-ba60-37e0cb2b821c/download/ebsd-sliceimage-001_0_mom.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_mom.dat,1049724,E7306402964033FD5C347510DFCFCB036A6D6F538697836983D956001BDE3F92
001,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/4cfc8212-f61f-484b-8032-557089383d6f/download/ebsd-sliceimage-001_0_nak.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_nak.dat,1049724,6338A6E0BB4B5A9259023E5F736DB35F9822CF9A0E98FA75A35F8648191B790F
001,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/9bc28a71-5d58-4f7b-9b05-979e9640c985/download/ebsd-sliceimage-001_0_nik.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_nik.dat,1049724,EE9826C13EAF95D89904A9162BA6E1B02BA88A6C4C230E407F014B07A83D20ED
001,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/6abee7d9-1d4c-4ced-9922-e2d50c435f68/download/ebsd-sliceimage-001_0_ok.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_ok.dat,1049724,786309A45975942996EDC68BEAF10173A30FE1307CD2780E0EBDB5B1634E2953
001,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/c7e57fb8-a147-4859-86a9-3f369fbd5e59/download/ebsd-sliceimage-001_0_sik.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_sik.dat,1049724,B49A0391A590DCA355881CC95A12F6A906BACF83D7A313E6221A30EA4A5F9D82
001,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/9bce6ccb-b06d-48de-8c60-ccd48d9014d3/download/ebsd-sliceimage-001_0_tik.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_tik.dat,1049724,E479533D1540C24DBB0E2F38A83E3F9870D23813A9483E7BB2C199AFC31F855E
001,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/2e7ef9ef-b526-4873-bf94-373e10625597/download/ebsd-sliceimage-001_0_wl.dat,data/alloy617_nrds/eds/slice_001/dat/ebsd-sliceimage-001_0_wl.dat,1049724,F6BD8398FF213B1C42CD9D4641891CEC4515DA6D13E041A5C0885A73DD33061E
002,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/6ed70144-8676-431a-aaab-f7c958cdff01/download/ebsd-sliceimage-002_0_alk.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_alk.dat,1049724,C02A583A67540C587E4FA292EDB7C33543A4078695317B734C9840B8CFE1E5B1
002,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/cc851363-c6a2-4eda-9360-56c69d7d67be/download/ebsd-sliceimage-002_0_cps.dat,data/alloy617_nrds/all_elements/slice_002/ebsd-sliceimage-002_0_cps.dat,2099384,9E562384938566E8495D0952CDAF679220516AC41D42D565AC97419AE35690F6
002,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/cf4aa3b7-41e9-4012-b0c9-2d26bd17bd07/download/ebsd-sliceimage-002_0_clk.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_clk.dat,1049724,A61B595FB97CE2ACB9EBEA2FD9326E1AC734F8C256FBF958CAA6E86B40CBD2BE
002,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/a9f5cb33-c150-434a-a42d-adf411bb24d7/download/ebsd-sliceimage-002_0_cok.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_cok.dat,1049724,AF1EDE291E39562605C5B5778E0EB349A2C05A68B79D3ACDB5AC88EF87860C9D
002,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/81f69258-a139-45d5-8749-6247a3d0ad4b/download/ebsd-sliceimage-002_0_crk.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_crk.dat,1049724,79C2B987A03E7930DDE3F94ECA0C50BC9EB6B6213A309DFCD0DB81F70576EC3E
002,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/73b907f6-1c44-47df-8a95-44c7ee2a193e/download/ebsd-sliceimage-002_0_fk.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_fk.dat,1049724,BAACD9902A4AAA98CB3B03EDB616A6CA470E3E0CCD972EBE7B1F746EE09802EF
002,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/8b6aef86-ca35-4b5f-a0a8-dc247385f795/download/ebsd-sliceimage-002_0_fek.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_fek.dat,1049724,6DCB87FB8B40F02FCE3D665802BDB3B041C05F89DF5301D7495F2DFAE44AC47E
002,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/3077866f-8b43-46a2-a1ad-62cff8cf674e/download/ebsd-sliceimage-002_0_mgk.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_mgk.dat,1049724,D68A3687D80DD3369D18495A2560A870617D70AB7FDFE013BDEB79FD1F8E72B2
002,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/ca1bc956-db9d-40d2-942c-46ba818a5f17/download/ebsd-sliceimage-002_0_mnk.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_mnk.dat,1049724,07E9DC91F6D7A4D351C43CD199571C6FA725AB9C98136E7A4A5FFBD7A3442D02
002,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/f7672b6d-655e-4f3e-9d91-4fefa56a926d/download/ebsd-sliceimage-002_0_mom.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_mom.dat,1049724,9954BAC1AB96DB0F39B0F5F5893072406675C1FC30DE23904C8FA13CD3918900
002,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/19bb10d4-0988-4dae-b533-ba0bdfef7806/download/ebsd-sliceimage-002_0_nak.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_nak.dat,1049724,DE3019F758A2ED219C9B69856F5ED4E4B2ABF38D8AAD50D218B9B04F5CBBF2C6
002,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/1abedc61-c348-4254-8832-3cf438ba30bf/download/ebsd-sliceimage-002_0_nik.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_nik.dat,1049724,9B8FDC8A7BA0275CCA4DA934ADEEAC74AAB4D52E5319FCA8AF62B32A73BAF2D5
002,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/e049609f-06b7-4274-abac-dbd842e440bc/download/ebsd-sliceimage-002_0_ok.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_ok.dat,1049724,1F0018BA1EB9F8E7D914C790C81B9AE42223A7B547E6DBD5CC8054F304E1BFBE
002,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/5b4caae2-6d1e-4e72-8ec5-234e5d1653fe/download/ebsd-sliceimage-002_0_sik.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_sik.dat,1049724,542CBDFD0410E5B24B19D5F7A464674F6E261510A357876D46BB4583AEC4BD83
002,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/39d6f0d8-dee7-4553-8fe9-2c01c5e0a4c7/download/ebsd-sliceimage-002_0_tik.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_tik.dat,1049724,73C66BA35B30B32B590053FE7F9997025E45801354D4CD2419A1AA95056A1D7C
002,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/fa12f3bb-9211-4c95-91f6-6e0fbe127b76/download/ebsd-sliceimage-002_0_wl.dat,data/alloy617_nrds/eds/slice_002/dat/ebsd-sliceimage-002_0_wl.dat,1049724,4DB419E6B5262535BB6818F9E98D0CA4C7DC5A12C1B0D3E7CF94A0FB85806BAC
003,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/856d0556-499e-4c93-9f02-921133108cc2/download/ebsd-sliceimage-003_0_alk.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_alk.dat,1049724,C061BD7B68CF230C9D3F43CAC12B07B6E51C40664A35730BEF8C9C259C3BBF64
003,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/638dcedb-6c6a-4896-a07a-4410874ba612/download/ebsd-sliceimage-003_0_cps.dat,data/alloy617_nrds/all_elements/slice_003/ebsd-sliceimage-003_0_cps.dat,2099384,1F77E7C91187CC3921AC684FED9537D48FD4BE35EAB316B106FF4044735FFD3F
003,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/794942c6-4c08-480a-a375-906d805d0b38/download/ebsd-sliceimage-003_0_clk.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_clk.dat,1049724,D1BAA9A0904525F95EBDA2661BCA441B5B8874D6E9D49BEDA45BDAF68B9FA980
003,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/2a618a98-cf99-4527-8b78-1a0a83d76dd3/download/ebsd-sliceimage-003_0_cok.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_cok.dat,1049724,280278BE9EE681FF3D5507308BEE530222F512EABAB6205361ABCDDBFF98B117
003,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/37f58765-743f-4f72-adbc-48fd705374e0/download/ebsd-sliceimage-003_0_crk.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_crk.dat,1049724,DC7EC9B2128918D676EAA056BFD7DAA67B366D4DEFD2829BC44B8FED819CE25C
003,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/2cb37f13-31b8-4a14-bef4-c38489851f93/download/ebsd-sliceimage-003_0_fk.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_fk.dat,1049724,2FB96FC47459A0373440DBA4799DD2270B62EBAC4606F4B43856BA4A5B59AD19
003,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/d1db0a66-e9db-4567-ae18-ebc89637fe8d/download/ebsd-sliceimage-003_0_fek.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_fek.dat,1049724,0298739DDD5BBBCDFA9E068B12016C276C3CB4222533971C1B831FFE7DF5767B
003,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/19c5f3d8-2858-42ad-8ce5-a78f52a9283e/download/ebsd-sliceimage-003_0_mgk.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_mgk.dat,1049724,AFD1C71921F4BD500FC79D1F5B8FE5A8CE8AF8B6FA317F19C7080F4363F7F24C
003,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/c588de03-d095-468e-8486-0026ee91eacf/download/ebsd-sliceimage-003_0_mnk.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_mnk.dat,1049724,A87B3CE82D43202DA7AFAD9B4FF699FF3FF7812F8C283B0E80641CD4021F74F7
003,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/6f95dcd1-bafe-4ed1-b87e-4bbb880c4751/download/ebsd-sliceimage-003_0_mom.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_mom.dat,1049724,898D147D3767DD00DB6B24FEFA8A2A04D0383598A67F862F277126B71BA46E17
003,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/a2ff3cd6-299a-4310-80dc-f8b873c529ca/download/ebsd-sliceimage-003_0_nak.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_nak.dat,1049724,E1B1DE2CC44400200F1F3A7F5E5371825477FBA0840050A064FC947F4CDD67AB
003,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/66519d29-e7ed-42b8-bb9c-4e7331e4332e/download/ebsd-sliceimage-003_0_nik.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_nik.dat,1049724,E7EB849A8F2171A6A36480462A00896C7D0864B77D6169D33E6FEF5C71D02A8A
003,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/89fde7ce-e78c-4fbb-9705-f5a9dd36920e/download/ebsd-sliceimage-003_0_ok.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_ok.dat,1049724,B91C5D4CADC24F2EFE7AB07925BF9AF1DCE882FF2C5A252B6F402DC5DF1145B2
003,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/4816220c-d7b1-473f-9a87-59eda549676f/download/ebsd-sliceimage-003_0_sik.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_sik.dat,1049724,9ACF6F376F608AE501896F3D6EA955F9DCDBF33BE45D85F7561621C62D43090F
003,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/0302210b-0c8d-4541-94ff-7722fe225a2d/download/ebsd-sliceimage-003_0_tik.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_tik.dat,1049724,727E03EFBEAD5B1B63D9124D98CFC522DC58BA66326BA4F5C9A432528AEF65CE
003,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/edffb4da-06ce-43c0-b814-ebd71054bff1/download/ebsd-sliceimage-003_0_wl.dat,data/alloy617_nrds/eds/slice_003/dat/ebsd-sliceimage-003_0_wl.dat,1049724,D00241C75CB2459F78EF9F200E91603396BF424F46EDA416E47FEAFFABE04859
004,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/0609017f-6ef7-4c87-afad-4a517b11f2bd/download/ebsd-sliceimage-004_0_alk.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_alk.dat,1049724,B88E3D133FE1A2CF245B7117B3F604EF3E9475017D50B3B4F6AF0FF8D2C881FC
004,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/29bd5a9c-6d0f-4e17-9867-6379c99ce8cf/download/ebsd-sliceimage-004_0_cps.dat,data/alloy617_nrds/all_elements/slice_004/ebsd-sliceimage-004_0_cps.dat,2099384,F8A82382340526236624D78C0C53A68DD0D54D518C32A662EA10B2BC25F6EE3C
004,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/0410b659-e0fa-4637-840e-9878237a26b9/download/ebsd-sliceimage-004_0_clk.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_clk.dat,1049724,DD27655894BD0A570BE8F6A33A174A7A19ED78C185C83D0158BD28208B17ACD1
004,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/6d9e708e-d8c5-4d14-bdb1-075819147895/download/ebsd-sliceimage-004_0_cok.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_cok.dat,1049724,38BE7B75D2FFE3495E52972FA1E477B1DFF50696B643BE1986743E257C082CED
004,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/af1cee1d-c435-4e0f-bd41-9183402a4c39/download/ebsd-sliceimage-004_0_crk.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_crk.dat,1049724,6104720C234E6A444807E6BF3C05097027DC3DDB1F52BA0CF055649ABACAAE81
004,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/d9aa2500-3814-4c0f-a9c5-3af70de5bb34/download/ebsd-sliceimage-004_0_fk.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_fk.dat,1049724,957C19357BB8464F859D9633B294F29226CBCF2132E0D340FD1A1E077A93832C
004,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/e0b0715e-2217-4f18-95ba-8bcfec0a1788/download/ebsd-sliceimage-004_0_fek.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_fek.dat,1049724,78CEDEE65FC6F4E27224ADCE8D1B146526520EA355B10964125F8100A1DD9AFE
004,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/423e5e1c-b9c0-4165-b26b-c70627b07055/download/ebsd-sliceimage-004_0_mgk.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_mgk.dat,1049724,E31699DC3BCA278D8BCE05E1305CD6C690C2AC6D433BB758CE877491493BA17C
004,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/7414802c-ab12-49cb-8beb-901c07093b5d/download/ebsd-sliceimage-004_0_mnk.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_mnk.dat,1049724,BC0289420EB2E7C85771C4BF2CF4ADDBF72DF2A37366AA61395EBEC1542BAD52
004,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/e0c53a83-74d0-4493-a3cd-109011cc97ac/download/ebsd-sliceimage-004_0_mom.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_mom.dat,1049724,3C8F874E936599C29C84AECAD137035F9024FA2A8FC0D7D1EAB55A877E186D82
004,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/df180853-4df6-4754-a656-e7f55753fac4/download/ebsd-sliceimage-004_0_nak.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_nak.dat,1049724,EB4ED3661BBF92F9E09B706217245E50FB2022712C166622A2FA89142DAD520C
004,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/f14aaf24-87d0-4acd-88df-5712513270e8/download/ebsd-sliceimage-004_0_nik.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_nik.dat,1049724,E616639D71318C794B93A27ED98C1D3A3C3BFA784DDB177AA86E35406CB97A9D
004,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/34ad6b2f-3158-4703-b977-3425eef023e3/download/ebsd-sliceimage-004_0_ok.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_ok.dat,1049724,8EC84BF5A965E142868F0B43F358487AADB7D38687C677E98F6C32F67C30AEE0
004,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/fe659d7f-521b-46d7-8d09-6ba868c6870f/download/ebsd-sliceimage-004_0_sik.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_sik.dat,1049724,D121EC4DFBB37487D68D7C63866163993B2B48318A3594F14E11360909C51563
004,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/940537cf-2aa4-43cd-97c0-bc3bce992249/download/ebsd-sliceimage-004_0_tik.dat,data/alloy617_nrds/eds/slice_004/dat/ebsd-sliceimage-004_0_tik.dat,1049724,A7A61A86B469810022832EB5008EF3003BE7E3F222A9A20209A9B02AF959A17A
