fold,slice,policy,iteration,stage,query_count,scan_time_s,dose_proxy,selected_area_fraction,morphology_composite_error,front_mean_symmetric_distance_nm,front_hausdorff_distance_nm,front_availability_status,front_detection_correct,penetration_d95_absolute_error_nm,penetration_dmax_absolute_error_nm,normalized_reconstruction_rmse,roi_id,variogram_sill
fold_4,202,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1129180041663344,12398.396857463522,48300.0,matched_present,True,0.0,0.0,0.2102002115719065,r0414_c0485,23.672630920502527
fold_4,202,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0370765493509955,4071.005118739306,15100.0,matched_present,True,0.0,0.0,0.2150717664794751,r0000_c0384,
fold_4,202,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2898531874429088,25025.879981231392,54800.0,matched_present,True,6800.0,6800.0,0.2086607514157475,r0384_c0064,
fold_5,234,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2587587930889941,0.0337525463432792,3706.029588492062,7464.989647682035,matched_present,True,0.0,0.0,0.2175631023883477,r0256_c0128,
fold_1,021,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2485343707821559,21789.07391188073,54600.0,matched_present,True,5500.0,4900.0,0.2194589131275991,r0256_c0000,
fold_1,021,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2422188061809795,20895.624918671558,48300.0,matched_present,True,5700.0,5600.0,0.209267804585739,r0000_c0128,32.20243289985118
fold_1,032,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2533529074274712,22318.149235536337,53600.0,matched_present,True,5500.0,5100.0,0.2089994118575766,r0000_c0192,7.1093705013012425
fold_1,032,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0292054118601102,3206.754222240101,14400.0,matched_present,True,0.0,0.0,0.2070957968157476,r0320_c0256,10.943858473699215
fold_1,032,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2666755359517957,23680.97384750717,54800.0,matched_present,True,5600.0,5100.0,0.2139841635210766,r0414_c0064,
fold_1,032,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2468027757552504,21498.944777926496,54800.0,matched_present,True,5600.0,5100.0,0.2171144313455861,r0000_c0256,
fold_1,032,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2467583417600315,21494.065925251463,54800.0,matched_present,True,5600.0,5100.0,0.2207765296397993,r0192_c0384,
fold_5,265,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0,0.0,0.0,matched_absent,True,0.0,0.0,1.0491494769784429,r0320_c0128,40.63382110288708
fold_4,202,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.27144532758715,23004.69696906908,54500.0,matched_present,True,6800.0,6700.0,0.2160040570298101,r0192_c0128,
fold_4,202,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1124810254273975,12350.416591928248,48300.0,matched_present,True,0.0,0.0,0.20902416306389,r0320_c0064,23.168010654756277
fold_4,212,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2802503705242665,24771.490683564465,54800.0,matched_present,True,6000.0,6000.0,0.2179655643991113,r0256_c0320,26.75422069782828
fold_4,212,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1313239603171639,14419.370842824595,54800.0,matched_present,True,0.0,0.0,0.2183689329378551,r0064_c0000,35.78771558733017
fold_4,212,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2609276308214915,22649.85386419977,54800.0,matched_present,True,6000.0,6000.0,0.218167863625761,r0000_c0128,
fold_4,212,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0682131414286911,7489.802928870292,48700.0,matched_present,True,0.0,0.0,0.2221566178459041,r0128_c0192,
fold_4,212,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2648316943063467,22978.52003483687,54800.0,matched_present,True,6100.0,6100.0,0.2243646754868865,r0256_c0192,
fold_5,234,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2587587930889941,0.034017906419824,3735.166124896683,7522.534136845106,matched_present,True,0.0,0.0,0.218612995446021,r0192_c0192,
