fold,slice,policy,trailing_median_composite,trailing_std_composite,final_composite,iterations_in_window,trailing_median_delta_vs_uncertainty
fold_1,021,variogram_eer_4x4_mean_kappa0,0.12566511192731317,0.11251351234922967,0.2343818616557576,6,-0.11823072444431115
fold_1,021,variogram_eer_4x4_mean_kappa2,0.23209261111661633,0.010191686828111914,0.2328698690556435,6,-0.011803225255007987
fold_1,021,variogram_eer_4x4_mean_kappa5,0.2512338419310316,0.07701614086944192,0.2422188061809795,6,0.007338005559407279
fold_1,032,nested_veer_4x4_mean_kappa0,0.1215064122708877,0.11947196182217741,0.2468027757552504,6,-0.1166279044950458
fold_1,032,nested_veer_4x4_mean_kappa10,0.24371625298807076,0.11048486073124941,0.2468453611534916,6,0.005581936222137263
fold_1,032,nested_veer_4x4_mean_kappa2,0.2371319684848477,0.10797408713716553,0.2371082997122982,6,-0.0010023482810858075
fold_1,032,nested_veer_4x4_mean_kappa5,0.2371319684848477,0.10797408713716553,0.2371082997122982,6,-0.0010023482810858075
fold_1,032,uncertainty_lookahead,0.2381343167659335,0.10696401338531644,0.2467583417600315,6,0.0
fold_1,032,variogram_eer_4x4_mean_kappa0,0.12152057236623605,0.11939668525124075,0.2467854415589123,6,-0.11661374439969745
fold_1,032,variogram_eer_4x4_mean_kappa2,0.2737740926582133,0.003752414197607462,0.2737050455172934,6,0.03563977589227979
fold_1,032,variogram_eer_4x4_mean_kappa5,0.13770363181514386,0.10817572219588777,0.0292054118601102,6,-0.10043068495078963
fold_1,042,nested_veer_4x4_mean_kappa0,0.24486290889246337,0.08651716247093397,0.2459736352831184,6,0.0
fold_1,042,nested_veer_4x4_mean_kappa10,0.19569288019058023,0.01952450168262827,0.1963366790885501,6,-0.04917002870188314
fold_1,042,nested_veer_4x4_mean_kappa2,0.2029401629884009,0.0009908885646211518,0.2039199058358423,6,-0.041922745904062475
fold_1,042,nested_veer_4x4_mean_kappa5,0.19569288019058023,0.01952450168262827,0.1963366790885501,6,-0.04917002870188314
