fold,slice,policy,trailing_median_composite,trailing_std_composite,final_composite,iterations_in_window,trailing_median_delta_vs_uncertainty
fold_2,081,gated_veer_4x4_mean_kappa5,0.23615372644663074,0.07791149658856633,0.2449782111217872,6,0.23615372644663074
fold_2,081,uncertainty_lookahead,0.0,0.12018099436356476,0.0,6,0.0
fold_2,082,gated_veer_4x4_mean_kappa5,0.4575092479071703,0.27513520753024534,0.2527307640134072,6,0.28946107295144696
fold_2,082,uncertainty_lookahead,0.16804817495572336,0.2704890230953352,0.168374876264985,6,0.0
fold_2,083,gated_veer_4x4_mean_kappa5,0.1340702514970275,0.0011177777416851475,0.1340595368286465,6,-0.012310803741652637
fold_2,083,uncertainty_lookahead,0.14638105523868014,0.28309282752036047,0.1668648815098654,6,0.0
fold_2,084,gated_veer_4x4_mean_kappa5,0.13921831583218663,0.010307839618852323,0.1395678159056527,6,-0.014037810791433458
fold_2,084,uncertainty_lookahead,0.1532561266236201,0.03257880705893815,0.1595544168816105,6,0.0
fold_2,086,gated_veer_4x4_mean_kappa5,0.17337725114510205,0.03331382033125837,0.1734572749235962,6,-0.32957323093498025
fold_2,086,uncertainty_lookahead,0.5029504820800823,0.1367367788298305,0.1359973153927642,6,0.0
fold_2,087,gated_veer_4x4_mean_kappa5,0.24043685591872344,0.047415075485683474,0.1466709307908635,6,0.07291325271472382
fold_2,087,uncertainty_lookahead,0.16752360320399962,0.0019245728348921654,0.168046139424286,6,0.0
fold_2,088,gated_veer_4x4_mean_kappa5,0.24991823598044205,0.08710024675508898,0.0680769104724451,6,0.07128872052161533
fold_2,088,uncertainty_lookahead,0.17862951545882672,0.030873034056401464,0.1780709898924571,6,0.0
fold_2,089,gated_veer_4x4_mean_kappa5,0.03239649135626895,0.003629738534514834,0.0414816014838573,6,0.006960786954137901
fold_2,089,uncertainty_lookahead,0.02543570440213105,0.0760784668149988,0.2150420076632055,6,0.0
fold_2,090,gated_veer_4x4_mean_kappa5,0.21373739422446164,0.13184470308368576,0.2134755291342884,6,0.0033871225378001857
fold_2,090,uncertainty_lookahead,0.21035027168666146,0.00825426392865414,0.2287497499496099,6,0.0
fold_2,091,gated_veer_4x4_mean_kappa5,0.05205062629060675,0.0021199706151098915,0.0528283744849669,6,-0.1528724595447816
fold_2,091,uncertainty_lookahead,0.20492308583538835,0.0016163364581673176,0.2078160300914837,6,0.0
fold_2,092,gated_veer_4x4_mean_kappa5,0.1337696620291571,0.00047592135191358315,0.1328084001467615,6,-0.020980914069061468
fold_2,092,uncertainty_lookahead,0.15475057609821857,0.0330504858102687,0.1472222944218562,6,0.0
fold_2,093,gated_veer_4x4_mean_kappa5,0.0316237234290865,0.0015500269486905733,0.0316592980398832,6,0.006114901760171602
fold_2,093,uncertainty_lookahead,0.0255088216689149,0.04873788524807641,0.1286125967548052,6,0.0
fold_2,094,gated_veer_4x4_mean_kappa5,0.473204700167979,0.26578987334085286,0.0,6,0.24173391021964746
fold_2,094,uncertainty_lookahead,0.23147078994833153,0.02730244976392576,0.2313864861297996,6,0.0
fold_2,095,gated_veer_4x4_mean_kappa5,0.0536823607083113,0.10189524924152199,0.0539694486794658,6,-0.19498012162493455
fold_2,095,uncertainty_lookahead,0.24866248233324584,0.11629423288093876,0.2492933861896898,6,0.0
fold_2,097,gated_veer_4x4_mean_kappa5,0.7021775741860818,0.1553659460848529,0.4773720099176286,6,0.46698671972644235
fold_2,097,uncertainty_lookahead,0.2351908544596395,0.02337651631214517,0.235066310296117,6,0.0
fold_2,098,gated_veer_4x4_mean_kappa5,0.0081377483404989,0.07564299963901037,0.0064543050800551,6,-0.0725857240490769
fold_2,098,uncertainty_lookahead,0.0807234723895758,0.0077807837573462164,0.0806574703644303,6,0.0
